rspo,ulica,numer_domu,numer_lokalu,id_kod_pocztowy,id_miejscowosc,id_wojewodztwo,id_powiat,id_gmina
127573,,139,,5517,5163,2,205,205032
127617,,139,,5517,5163,2,205,205032
19089,,139,,5517,5163,2,205,205032
91785,,91a,,5514,6461,2,205,205042
269047,,51,,5514,7194,2,205,205042
269045,,51,,5514,7194,2,205,205042
91786,,51,,5514,7194,2,205,205042
31475,,38,,5515,5290,2,205,205052
478225,,124,,5515,5037,2,205,205052
277919,,142,,5515,5037,2,205,205052
16254,,124,,5515,5037,2,205,205052
478345,,38,,5515,7644,2,205,205052
31465,,38,,5515,7644,2,205,205052
263271,,38,,5515,7644,2,205,205052
16134,,169,,5518,7525,2,205,205062
16236,,168,,5518,7525,2,205,205062
262339,,10,,5518,659,2,205,205062
58157,ul. Gimnazjalna,7,,5483,2608,2,206,206011
68318,ul. Gimnazjalna,7,,5483,2608,2,206,206011
68319,ul. Gimnazjalna,7,,5483,2608,2,206,206011
272767,ul. Gimnazjalna,7,,5483,2608,2,206,206011
68320,ul. Gimnazjalna,7,,5483,2608,2,206,206011
68549,ul. Myśliwska,15,c,5483,2608,2,206,206011
68561,ul. Konstytucji 3 Maja,48a,,5483,2608,2,206,206011
68562,ul. Skrzatów Karkonoskich,1,,5483,2608,2,206,206011
74100,ul. Myśliwska,15C,,5483,2608,2,206,206011
81110,ul. Stefana Okrzei,3,,5483,2608,2,206,206011
127556,ul. Karkonoska,44,,5483,2608,2,206,206011
132532,ul. Kolejowa,10,2,5483,2608,2,206,206011
32061,ul. Zamkowa,5,,5480,3056,2,206,206021
84372,ul. Stanisława Staszica,16,,5480,3056,2,206,206021
84373,ul. 1 Maja,72,,5480,3056,2,206,206021
84374,ul. Henryka Sienkiewicza,9,,5480,3056,2,206,206021
84915,ul. Wiejska,3,,5480,3056,2,206,206021
132727,ul. Szkolna,1,,5480,3056,2,206,206021
73067,ul. Szkolna,1,,5480,3056,2,206,206021
263259,ul. Szkolna,1,,5480,3056,2,206,206021
31788,ul. Przemysłowa,21,,5488,5095,2,206,206031
73059,ul. Przemysłowa,21,,5488,5095,2,206,206031
73061,ul. Przemysłowa,21,,5488,5095,2,206,206031
73060,ul. Przemysłowa,21,,5488,5095,2,206,206031
47108,ul. Szkolna,6,,5488,5095,2,206,206031
47733,ul. Nadrzeczna,1,,5488,5095,2,206,206031
47734,ul. Kryształowa,77,,5488,5095,2,206,206031
106719,ul. Kolonijna,14,,5488,5095,2,206,206031
123622,ul. Turystyczna,2a,,5488,5095,2,206,206031
123679,ul. Jaśminowa,1,,5488,5095,2,206,206031
132605,ul. Wczasowa,6-8,,5488,5095,2,206,206031
272037,ul. Tysiąclecia,28,,5488,5095,2,206,206031
31789,ul. Obrońców Pokoju,17,,5489,7116,2,206,206041
79292,ul. Obrońców Pokoju,17,-,5489,7116,2,206,206041
49836,ul. Obrońców Pokoju,17,,5489,7116,2,206,206041
77616,ul. Górna,29,,5489,7116,2,206,206041
80861,ul. Górna,29,,5489,7116,2,206,206041
73028,ul. Górna,29,,5489,7116,2,206,206041
73029,ul. Górna,29,,5489,7116,2,206,206041
82340,ul. 1 Maja,32,,5489,7116,2,206,206041
82341,ul. Osiedle Huty,1,-,5489,7116,2,206,206041
123782,ul. Piastowska,1,,5489,7116,2,206,206041
126354,ul. Mała,1f,,5489,7116,2,206,206041
89094,ul. Partyzantów,4,,5478,2281,2,206,206052
89139,ul. Wojska Polskiego,5A,,5478,2281,2,206,206052
121872,ul. Kościelna,5,,5476,6192,2,206,206062
121903,,125,,5479,1082,2,206,206062
267938,ul. Kręta,27A,,5479,2447,2,206,206062
267937,ul. Kręta,27A,,5479,2447,2,206,206062
122029,ul. Kręta,27,a,5479,2447,2,206,206062
80704,ul. Karkonoska,108b,,5476,3682,2,206,206072
88999,ul. Karkonoska,115b,,5476,3682,2,206,206072
106095,ul. Ignacego Daszyńskiego,20,,5481,4379,2,206,206072
110381,ul. Królewska,1,,5481,4379,2,206,206072
110382,ul. Karkonoska,160,,5476,3682,2,206,206072
123813,ul. Szkolna,2,A,5481,676,2,206,206072
31912,ul. Lipowa,18,,5482,4171,2,206,206082
73062,ul. Lipowa,18,,5482,4171,2,206,206082
73064,ul. Lipowa,18,,5482,4171,2,206,206082
83389,,110a,,5482,6137,2,206,206082
83607,ul. Szkolna,1,,5485,5249,2,206,206082
83655,ul. Strażacka,7,,5486,6533,2,206,206082
84544,ul. Szkolna,2,,5482,4171,2,206,206082
122238,ul. Szkolna,2,,5482,4171,2,206,206082
122237,ul. Szkolna,2,,5482,4171,2,206,206082
86646,,78,,5477,2923,2,206,206092
86647,ul. Szkolna,2,,5484,7894,2,206,206092
86648,,10 b,,5477,100,2,206,206092
86650,ul. Izerska,1,,5477,6598,2,206,206092
270868,ul. Sportowa,1,,5477,6598,2,206,206092
263974,ul. Sportowa,1,,5477,6598,2,206,206092
270648,ul. Sportowa,1,,5477,6598,2,206,206092
15152,ul. Romualda Traugutta,2,,5471,2556,2,207,207011
19680,ul. Romualda Traugutta,2,,5471,2556,2,207,207011
19678,ul. Romualda Traugutta,2,,5471,2556,2,207,207011
15211,ul. Stanisława Staszica,11,,5471,2556,2,207,207011
132175,ul. Stanisława Staszica,11,,5471,2556,2,207,207011
19773,ul. Stanisława Staszica,11,,5471,2556,2,207,207011
19775,ul. Stanisława Staszica,11,,5471,2556,2,207,207011
15228,ul. Papieża Jana Pawła II,17,,5471,2556,2,207,207011
22481,ul. Papieża Jana Pawła II,17,,5471,2556,2,207,207011
22479,ul. Papieża Jana Pawła II,17,,5471,2556,2,207,207011
15749,ul. Katowicka,13,3,5471,2556,2,207,207011
16336,ul. Władysława Broniewskiego,15,,5471,2556,2,207,207011
23515,ul. Marii Skłodowskiej-Curie,2,,5471,2556,2,207,207011
108860,pl. Kościelny,1,1,5471,2556,2,207,207011
108866,ul. Jeleniogórska,7,,5471,2556,2,207,207011
113568,ul. Tadeusza Kościuszki,4,,5471,2556,2,207,207011
113570,ul. Spacerowa,12,1,5471,2556,2,207,207011
114773,ul. Parkowa,3,,5471,2556,2,207,207011
115273,ul. Papieża Jana Pawła II,20,1,5471,2556,2,207,207011
115575,ul. Wałbrzyska,15,1,5471,2556,2,207,207011
119093,ul. Romualda Traugutta,2,,5471,2556,2,207,207011
119094,ul. Romualda Traugutta,2,,5471,2556,2,207,207011
276960,ul. Romualda Traugutta,2,,5471,2556,2,207,207011
279183,ul. Marii Skłodowskiej-Curie,3,1,5471,2556,2,207,207011
40965,,149,,5471,5170,2,207,207022
131141,,149,,5471,5170,2,207,207022
55549,,149,,5471,5170,2,207,207022
57235,ul. Betlejemska,1,,5471,3245,2,207,207022
60744,,49,,5471,5587,2,207,207022
64750,,53,,5471,7038,2,207,207022
72429,ul. Betlejemska,1A,,5471,3245,2,207,207022
480786,,53,,5471,7038,2,207,207022
16858,ul. Szymrychowska,23,,5473,3732,2,207,207033
75170,ul. Mickiewicza,4,,5473,3732,2,207,207033
107733,ul. Szymrychowska,7,,5473,3732,2,207,207033
107727,ul. Mickiewicza,4,,5473,3732,2,207,207033
85221,ul. Kolonia,14,,5473,790,2,207,207033
108809,ul. Kolonia,14,,5473,790,2,207,207033
108800,ul. Kolonia,14,,5473,790,2,207,207033
86517,,8,,5473,4208,2,207,207033
55165,ul. Szkolna,2,,5472,3984,2,207,207042
61784,ul. Szkolna,8,,5472,3984,2,207,207042
61783,ul. Szkolna,2,,5472,3984,2,207,207042
10560,ul. Józefa Wybickiego,2a,,5391,1431,2,208,208011
20075,ul. Sprzymierzonych,6,,5391,1431,2,208,208011
20077,ul. Józefa Wybickiego,2A,,5391,1431,2,208,208011
11107,ul. Krakowska,3,,5391,1431,2,208,208011
11485,ul. Wojska Polskiego,37,,5391,1431,2,208,208011
275930,ul. Sprzymierzonych,6,,5415,1431,2,208,208011
105505,ul. Wojska Polskiego,33,,5391,1431,2,208,208011
11421,ul. Stanisława Wyspiańskiego,2,,5386,2752,2,208,208021
92216,ul. Stanisława Wyspiańskiego,2,,5386,2752,2,208,208021
92218,ul. Stanisława Wyspiańskiego,2,,5386,2752,2,208,208021
83789,ul. Warty,70,,5386,2752,2,208,208021
11595,ul. Szkolna,8,,5386,2752,2,208,208021
80452,ul. Szkolna,8,,5386,2752,2,208,208021
118879,ul. Szkolna,8,,5386,2752,2,208,208021
79315,ul. Szkolna,8,,5386,2752,2,208,208021
275552,ul. Szkolna,8,,5386,2752,2,208,208021
89882,ul. Szkolna,8,,5386,2752,2,208,208021
20364,ul. Warty,6,,5386,2752,2,208,208021
20858,ul. Bohaterów Getta,9,,5386,2752,2,208,208021
21720,ul. Ignacego Daszyńskiego,12,,5386,2752,2,208,208021
39883,ul. Ignacego Daszyńskiego,12,,5386,2752,2,208,208021
93135,ul. Ignacego Daszyńskiego,12,,5386,2752,2,208,208021
21816,ul. Przyjaciół Dzieci,3,,5386,2752,2,208,208021
22006,ul. Michała Drzymały,1A,,5386,2752,2,208,208021
22593,ul. Rodzinna,61,,5386,2752,2,208,208021
22907,ul. Jana Pawła II,4,,5386,2752,2,208,208021
26087,ul. H. Sienkiewicza,61,,5386,2752,2,208,208021
35044,ul. Tadeusza Kościuszki,8,,5386,2752,2,208,208021
42343,ul. Rodzinna,83,,5386,2752,2,208,208021
49557,ul. Zamiejska,24,,5386,2752,2,208,208021
49704,ul. Bohaterów Getta,22,,5386,2752,2,208,208021
79941,ul. Bohaterów Getta,6D,,5386,2752,2,208,208021
90208,ul. Szkolna,8,,5386,2752,2,208,208021
131219,ul. Bohaterów Getta,6c,,5386,2752,2,208,208021
86777,ul. Bohaterów Getta,6,,5386,2752,2,208,208021
92153,ul. Bohaterów Getta,6,,5386,2752,2,208,208021
92154,ul. Bohaterów Getta,6,,5386,2752,2,208,208021
92157,ul. Bohaterów Getta,6,,5386,2752,2,208,208021
92151,ul. Bohaterów Getta,6,,5386,2752,2,208,208021
90020,ul. Rajska,1,,5386,2752,2,208,208021
105874,ul. Rajska,1,,5386,2752,2,208,208021
91250,ul. Wojska Polskiego,11,,5386,2752,2,208,208021
92547,ul. Łużycka,8,,5386,2752,2,208,208021
103857,ul. Łużycka,8,,5386,2752,2,208,208021
92768,ul. Szkolna,8,,5386,2752,2,208,208021
92895,ul. Rodzinna,2b,3,5386,2752,2,208,208021
92932,ul. Warty,21,,5386,2752,2,208,208021
92971,ul. Warty,21,,5386,2752,2,208,208021
93002,ul. Zawiszy Czarnego,5,,5386,2752,2,208,208021
93062,ul. Zawiszy Czarnego,5,,5386,2752,2,208,208021
103854,ul. Warty,6,,5386,2752,2,208,208021
103856,ul. Tadeusza Kościuszki,1,,5386,2752,2,208,208021
104598,ul. Rodzinna,83,,5386,2752,2,208,208021
105482,ul. Stefana Okrzei,8,,5386,2752,2,208,208021
105555,ul. Łużycka,13,,5386,2752,2,208,208021
105559,ul. Wojska Polskiego,14,,5386,2752,2,208,208021
105746,ul. Wolności,83,,5386,2752,2,208,208021
125342,ul. Harcerzy,6,1,5386,2752,2,208,208021
126024,ul. Ksawerego Dunikowskiego,1,II/46,5386,2752,2,208,208021
127952,ul. Objazdowa,5,,5386,2752,2,208,208021
129203,ul. Adama Mickiewicza,11,,5386,2752,2,208,208021
131442,ul. Grunwaldzka,4,,5386,2752,2,208,208021
131443,ul. Bohaterów Getta,4,,5386,2752,2,208,208021
196316,ul. Zawiszy Czarnego,3-5,,5386,2752,2,208,208021
262674,ul. Romualda Traugutta,1a,,5386,2752,2,208,208021
266494,ul. Szkolna,8,,5386,2752,2,208,208021
268910,ul. Wandy,6,,5386,2752,2,208,208021
271133,ul. Wandy,1a,,5386,2752,2,208,208021
272327,ul. Stefana Okrzei,8,3,5386,2752,2,208,208021
276823,pl. Bolesława Chrobrego,19,,5386,2752,2,208,208021
278597,ul. Jana Pawła II,4,,5386,2752,2,208,208021
48001,ul. Tadeusza Kościuszki,58,,5393,3301,2,208,208031
48002,ul. Szkolna,8,,5393,3301,2,208,208031
122998,ul. Szkolna,8,,5393,3301,2,208,208031
91926,ul. Zdrojowa,22a,,5393,3301,2,208,208031
91927,ul. Zdrojowa,22a,,5393,3301,2,208,208031
91928,ul. Zdrojowa,22a,,5393,3301,2,208,208031
48005,ul. Zdrojowa,34,,5393,3301,2,208,208031
49065,ul. Słone,72,,5393,3301,2,208,208031
48716,ul. Słone,72,,5393,3301,2,208,208031
48705,ul. Słone,72,,5393,3301,2,208,208031
121429,ul. Bukowina,1,,5393,3301,2,208,208031
126040,ul. Zdrojowa,16/18,1,5393,3301,2,208,208031
131292,ul. 1 Maja,16,,5393,3301,2,208,208031
132976,ul. Słoneczna,17,,5393,3301,2,208,208031
267741,ul. Słoneczna,17,,5393,3301,2,208,208031
60069,ul. Słoneczna,17,,5393,3301,2,208,208031
267949,ul. Słoneczna,17,,5393,3301,2,208,208031
275905,ul. Niepodległości,6-8,,5397,4578,2,208,208041
79949,ul. Mikołaja Kopernika,4-6,,5397,4578,2,208,208041
263371,ul. Srebrna,11,,5397,4578,2,208,208041
79952,ul. Szkolna,3,,5399,4578,2,208,208041
79954,ul. Kolejowa,15,,5397,4578,2,208,208041
79955,os. XXX-lecia,14,,5399,4578,2,208,208041
79958,ul. Kościelna,10,,5397,4578,2,208,208041
86812,ul. Stara Droga,4,,5398,4578,2,208,208041
92215,ul. Stara Droga,4,,5398,4578,2,208,208041
92214,ul. Stara Droga,4,,5398,4578,2,208,208041
86837,ul. Mikołaja Kopernika,8,,5397,4578,2,208,208041
277975,ul. Mikołaja Kopernika,8,,5397,4578,2,208,208041
92286,ul. Mikołaja Kopernika,8,,5397,4578,2,208,208041
92288,ul. Mikołaja Kopernika,8,,5397,4578,2,208,208041
91282,os. Piastowskie,17,,5397,4578,2,208,208041
92742,ul. Stara Droga,4,,5398,4578,2,208,208041
105427,ul. Stara Droga,4,,5398,4578,2,208,208041
105458,ul. Stara Droga,4,,5398,4578,2,208,208041
105577,os. XXX-lecia,5/2/3,,5399,4578,2,208,208041
120889,ul. Stefana Żeromskiego,3,1,5397,4578,2,208,208041
126543,ul. Radkowska,22,,5399,4578,2,208,208041
133401,ul. Strzelecka,5,1a,5397,4578,2,208,208041
270527,ul. Stara Droga,39,,5398,4578,2,208,208041
270528,ul. Stara Droga,39,,5398,4578,2,208,208041
89626,ul. Stara Droga,39,,5398,4578,2,208,208041
277259,ul. Kłodzka,31,B,5399,4578,2,208,208041
79934,al. Wojska Polskiego,23,,5389,5300,2,208,208051
90305,al. Wojska Polskiego,23,,5389,5300,2,208,208051
90316,al. Wojska Polskiego,23,,5389,5300,2,208,208051
87073,ul. Kościelna,2,,5389,5300,2,208,208051
92401,ul. Kościelna,2,,5389,5300,2,208,208051
92404,ul. Kościelna,2,,5389,5300,2,208,208051
91130,ul. Tadeusza Kościuszki,13,,5389,5300,2,208,208051
91139,ul. Leopolda Staffa,41,,5389,5300,2,208,208051
91140,ul. Zdrojowa,34,,5389,5300,2,208,208051
478459,al. Wojska Polskiego,23,,5389,5300,2,208,208051
91129,al. Wojska Polskiego,10,,5389,5300,2,208,208051
90931,al. Wojska Polskiego,23,,5389,5300,2,208,208051
478494,ul. Dębowa,14,,5389,5300,2,208,208051
3532,,36,,5411,1257,2,208,208063
3557,,2,,5410,5185,2,208,208063
3568,,64,,5412,6605,2,208,208063
50475,,7,,5410,6724,2,208,208063
51856,ul. Wojska Polskiego,68,,5410,725,2,208,208063
61345,,64,,5412,6605,2,208,208063
61352,ul. Kłodzka,8,,5412,1839,2,208,208063
61357,,138D,,5410,7784,2,208,208063
61358,ul. Kłodzka,8,,5412,1839,2,208,208063
61481,ul. Adama Mickiewicza,10,,5410,725,2,208,208063
275928,ul. Juliusza Słowackiego,4,,5410,725,2,208,208063
84640,ul. Stefanii Sempołowskiej,13,,5410,725,2,208,208063
56131,ul. Wojska Polskiego,8,,5410,725,2,208,208063
91201,ul. Stefanii Sempołowskiej,13,,5410,725,2,208,208063
86765,ul. Juliusza Słowackiego,4,,5410,725,2,208,208063
92044,ul. Juliusza Słowackiego,4,,5410,725,2,208,208063
122858,ul. Juliusza Słowackiego,4,,5410,725,2,208,208063
92045,ul. Juliusza Słowackiego,4,,5410,725,2,208,208063
87840,ul. Wojska Polskiego,8,,5410,725,2,208,208063
92745,ul. Wojska Polskiego,68,,5410,725,2,208,208063
105812,ul. Stefana Okrzei,20,9,5410,725,2,208,208063
105869,ul. Zdrojowa,11,,5411,1258,2,208,208063
268493,ul. Zdrojowa,11,,5411,1258,2,208,208063
106214,ul. Zdrojowa,11,,5411,1258,2,208,208063
106227,ul. Zdrojowa,11,,5411,1258,2,208,208063
130490,ul. Zdrojowa,11,,5411,1258,2,208,208063
118786,ul. Zdrojowa,22,,5411,1258,2,208,208063
274401,ul. Strażacka,28,,5410,725,2,208,208063
275189,ul. Stefana Okrzei,34,,5410,725,2,208,208063
74466,ul. Stefana Okrzei,34,,5410,725,2,208,208063
127974,ul. Stefanii Sempołowskiej,13,,5410,725,2,208,208063
278686,os. Osiedle Szkolne,10a,,5410,725,2,208,208063
46537,ul. Sportowa,12,,5396,3180,2,208,208072
47120,,63E,,5387,2358,2,208,208072
47628,,48,,5388,7028,2,208,208072
49653,,3,,5386,269,2,208,208072
49689,,100,,5388,7027,2,208,208072
49789,,37,,5387,2358,2,208,208072
49793,ul. Osiedlowa,7,,5394,4780,2,208,208072
50241,,101,,5395,8406,2,208,208072
52438,ul. Sportowa,1E,,5394,4780,2,208,208072
52495,,207,,5396,3180,2,208,208072
58624,,52,,5408,7885,2,208,208072
92681,,53,,5386,5175,2,208,208072
268105,,53,,5386,5175,2,208,208072
40077,,150,,5415,7325,2,208,208083
40082,ul. Powstańców Wielkopolskich,26A,,5415,3378,2,208,208083
478539,ul. Kościelna,31,,5415,3378,2,208,208083
40079,ul. Kościelna,31,,5415,3378,2,208,208083
40080,ul. Polna,2,,5415,3378,2,208,208083
16442,ul. Kościelna,1,,5392,3553,2,208,208092
122538,ul. Kościelna,1,,5392,3553,2,208,208092
122528,ul. Kościelna,1,,5392,3553,2,208,208092
105151,ul. Kolejowa,10,,5413,1339,2,208,208103
106292,ul. Kolejowa,4,,5413,1339,2,208,208103
106291,ul. Kolejowa,10,,5413,1339,2,208,208103
105168,ul. Wojska Polskiego,25,,5414,4104,2,208,208103
263325,ul. Bolesława Chrobrego,2,,5414,4104,2,208,208103
3555,,95,,5406,1500,2,208,208112
4077,,94,,5406,1500,2,208,208112
4076,,95,,5406,1500,2,208,208112
9264,ul. Wiejska,1,,5409,3817,2,208,208112
9458,ul. Główna,38,,5409,3817,2,208,208112
9351,ul. Wiejska,1,,5409,3817,2,208,208112
9489,,89E,,5407,507,2,208,208112
9609,,55,,5407,507,2,208,208112
9582,,89E,,5407,507,2,208,208112
10218,ul. Główna,85,,5404,2472,2,208,208112
52917,ul. Główna,131,,5404,2472,2,208,208112
52916,ul. Główna,85,,5404,2472,2,208,208112
57092,,89a,,5407,507,2,208,208112
68225,,89a,,5407,507,2,208,208112
478976,,89a,,5407,507,2,208,208112
72540,,89a,,5407,507,2,208,208112
87142,ul. Wiejska,9,,5409,3817,2,208,208112
87413,ul. Wiejska,9,,5409,3817,2,208,208112
126618,,25,,5397,7859,2,208,208112
119386,,50,,5397,7859,2,208,208112
4891,,25,,5397,7859,2,208,208112
128751,,55,,5405,8014,2,208,208112
267914,,106,,5405,8014,2,208,208112
10310,,207A,,5405,5533,2,208,208112
10309,,106,,5405,8014,2,208,208112
17414,,21A,,5400,6142,2,208,208123
21196,,21A,,5400,6142,2,208,208123
21194,,21A,,5400,6142,2,208,208123
17415,ul. ks. Tadeusza Michalika,5,,5403,7548,2,208,208123
21193,ul. ks. Tadeusza Michalika,5,,5402,7548,2,208,208123
21192,ul. ks. Tadeusza Michalika,5,,5402,7548,2,208,208123
66124,,21B,,5403,6142,2,208,208123
81128,,21B,,5403,6142,2,208,208123
81131,,21B,,5403,6142,2,208,208123
268596,ul. Sikorskiego,34,C,5401,6143,2,208,208123
268652,ul. Sikorskiego,34,C,5401,6143,2,208,208123
21191,ul. Sikorskiego,34C,,5401,6143,2,208,208123
272580,ul. Jagiellońska,2,,5403,5659,2,208,208123
17416,ul. Konstytucji 3 Maja,1,,5403,5659,2,208,208123
21197,ul. Jagiellońska,5,,5403,5659,2,208,208123
63310,ul. Nadbrzeżna,30,,5416,6809,2,208,208133
90719,,41,bn,5416,423,2,208,208133
109154,ul. Kościuszki,57,bn,5416,6809,2,208,208133
63311,ul. Kościuszki,57,bn,5416,6809,2,208,208133
109425,,2,bn,5416,6790,2,208,208133
109432,,2,bn,5416,6790,2,208,208133
109441,,2,bn,5416,6790,2,208,208133
89581,ul. Kościelna,6,,5390,7089,2,208,208143
89989,ul. Leśna,1,,5390,7089,2,208,208143
90527,,32,,5389,823,2,208,208143
103604,,32,,5389,823,2,208,208143
103610,,32,,5389,823,2,208,208143
11453,ul. Anny i Juliusza Poźniaków,2,,5501,848,2,209,209011
13324,ul. Wincentego Witosa,1,,5501,848,2,209,209011
88954,ul. Anny i Juliusza Poźniaków,2,,5501,848,2,209,209011
105477,ul. Wincentego Witosa,1,,5501,848,2,209,209011
89004,ul. Wojska Polskiego,16,,5501,848,2,209,209011
63485,ul. Władysława Reymonta,1,,5501,848,2,209,209011
63486,ul. Wojska Polskiego,18,,5501,848,2,209,209011
63488,ul. Ignacego Krasickiego,1,,5501,848,2,209,209011
63490,ul. Jana Kilińskiego,23,,5501,848,2,209,209011
84817,ul. Jarosława Dąbrowskiego,4,,5501,848,2,209,209011
109454,ul. gen. Stanisława Maczka,2,,5501,848,2,209,209011
264732,ul. Michała Drzymały,4,,5501,848,2,209,209011
80570,,65,,5501,4757,2,209,209022
80849,,42,,5501,6706,2,209,209022
80850,,32a,,5501,5838,2,209,209022
50310,,32a,,5501,5838,2,209,209022
87243,,32a,,5501,5838,2,209,209022
87183,,21a,,5501,661,2,209,209022
104744,,52,,5501,3261,2,209,209022
107659,,52,,5501,3261,2,209,209022
480567,,16,,5501,4490,2,209,209022
104261,,35,,5501,1779,2,209,209022
87154,,16,,5501,4490,2,209,209022
59841,,9,,5500,2980,2,209,209032
73113,ul. Piastowska,41,,5500,3183,2,209,209032
125518,,9,,5500,2980,2,209,209032
125521,ul. Mikołaja Kopernika,9,,5500,3183,2,209,209032
478524,ul. Piastowska,51,,5500,3183,2,209,209032
56233,,65,65,5497,5860,2,209,209042
56237,,57,57,5497,264,2,209,209042
56238,ul. Staropolska,4,4,5497,3309,2,209,209042
130607,ul. Przedszkolna,2,,5497,3309,2,209,209042
262458,ul. Legnicka,52,,5497,6544,2,209,209042
88467,ul. Kosmy Damiana Asama,7,,5503,3491,2,209,209052
91357,ul. Kosmy Damiana Asama,7A,,5503,3491,2,209,209052
91355,ul. Kosmy Damiana Asama,5,,5503,3491,2,209,209052
262881,,11,,5503,121,2,209,209052
274442,,12a,,5503,121,2,209,209052
126577,ul. Wojska Polskiego,34,,5499,4173,2,209,209062
277450,ul. Wiejska,68,,5499,6065,2,209,209062
277451,ul. Szkolna,1,,5499,6065,2,209,209062
110365,ul. Wiejska,68,,5499,6065,2,209,209062
480115,ul. Wojska Polskiego,75,,5499,4173,2,209,209062
480116,ul. Wojska Polskiego,75b,,5499,4173,2,209,209062
110548,ul. Wojska Polskiego,75,,5499,4173,2,209,209062
20466,,5a,,5502,1143,2,209,209073
20468,ul. Kościuszki,1,,5502,5437,2,209,209073
20469,ul. Młyńska,3,,5502,5437,2,209,209073
123817,ul. Kościuszki,2,,5502,5437,2,209,209073
262451,ul. Kościuszki,2,,5502,5437,2,209,209073
12461,,35,,5504,7530,2,209,209082
26443,,18d,,5504,5958,2,209,209082
11438,ul. Władysława Łokietka,2,,5535,3720,2,210,210011
18895,ul. Władysława Łokietka,2,,5535,3720,2,210,210011
19268,ul. Władysława Łokietka,2,,5535,3720,2,210,210011
11439,ul. Mikołaja Kopernika,31,,5535,3720,2,210,210011
19431,ul. Mikołaja Kopernika,31,,5535,3720,2,210,210011
262427,ul. Mikołaja Kopernika,31,,5535,3720,2,210,210011
19461,ul. Mikołaja Kopernika,31,,5535,3720,2,210,210011
19485,ul. Mikołaja Kopernika,31,,5535,3720,2,210,210011
11440,ul. Leśna,8,,5535,3720,2,210,210011
19387,ul. Leśna,8,,5535,3720,2,210,210011
19405,ul. Leśna,8,,5535,3720,2,210,210011
479092,ul. Leśna,8,,5535,3720,2,210,210011
11442,ul. Mikołaja Kopernika,1,,5535,3720,2,210,210011
20305,ul. Mikołaja Kopernika,1,,5535,3720,2,210,210011
20398,ul. Mikołaja Kopernika,1,,5535,3720,2,210,210011
11446,ul. Władysława Łokietka,2,,5535,3720,2,210,210011
11447,ul. Władysława Łokietka,2,,5535,3720,2,210,210011
11448,al. Kombatantów,11,,5535,3720,2,210,210011
11451,ul. Górna,1,,5535,3720,2,210,210011
18464,ul. Górna,1,,5535,3720,2,210,210011
19983,ul. Górna,1,,5535,3720,2,210,210011
268304,ul. Górna,1,,5535,3720,2,210,210011
63987,ul. Rybacka,16,,5535,3720,2,210,210011
84444,ul. Adama Mickiewicza,1,,5535,3720,2,210,210011
84447,ul. Mikołaja Kopernika,15,,5535,3720,2,210,210011
84450,ul. Skalnicza,3,,5535,3720,2,210,210011
84451,ul. Różana,1,,5535,3720,2,210,210011
84452,ul. Mieszka II,1,,5535,3720,2,210,210011
84453,ul. Słoneczna,2,,5535,3720,2,210,210011
84454,ul. Armii Krajowej,9,,5535,3720,2,210,210011
113502,ul. Aleja Kombatantów,2,,5535,3720,2,210,210011
11449,al. Kombatantów,2,,5535,3720,2,210,210011
113666,al. Kombatantów,2,,5535,3720,2,210,210011
127272,ul. Dobre Miejsce,21,,5535,3720,2,210,210011
270128,ul. Zawidowska,7,,5535,3720,2,210,210011
274026,ul. Adama Mickiewicza,1c,,5535,3720,2,210,210011
11445,ul. M. C. Skłodowskiej,4,,5541,6964,2,210,210021
